year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,vwc_missing_fraction_pre_start_window,battery_col,total_precip_in_pre_start_window,trustworthy_event,trustworthy_reason,trustworthy_min_bottom_response_delay_hr,battery_pre_start_min_v,battery_event_min_v
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,VWC_3_raw_S4_B,B,3,18,2026-05-08 09:00:00,2026-05-08 19:14:00,13.5,13.5,17.5,10.2333,90350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.812,13.304
2026,S3_S4,east,S4,2026-05-21_S3_S4_272f948e,VWC_2_raw_S4_B,B,2,12,2026-05-21 13:27:00,2026-05-21 19:54:00,16.55,16.55,16.8,6.45,59850.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.23,13.366
2026,S3_S4,east,S4,2026-05-21_S3_S4_272f948e,VWC_3_raw_S4_B,B,3,18,2026-05-21 13:27:00,2026-05-21 19:54:00,11.8,11.8,15.55,6.45,59850.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.23,13.366
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S4_B,B,1,6,2026-06-05 14:19:00,2026-06-05 20:47:00,23.9333,23.9333,24.1833,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.269,13.039
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_2_raw_S4_B,B,2,12,2026-06-05 14:19:00,2026-06-05 20:47:00,11.1833,11.1833,17.4333,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.269,13.039
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_3_raw_S4_B,B,3,18,2026-06-05 14:19:00,2026-06-05 20:47:00,13.6833,13.6833,24.6833,6.4667,53900.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,13.269,13.039
2026,S3_S4,east,S4,2026-06-20_S3_S4_47159afc,VWC_1_raw_S4_B,B,1,6,2026-06-20 08:00:00,2026-06-20 17:03:00,10.75,10.75,23.75,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.832,13.265
2026,S3_S4,east,S4,2026-06-20_S3_S4_47159afc,VWC_2_raw_S4_B,B,2,12,2026-06-20 08:00:00,2026-06-20 17:03:00,16.0,16.0,29.75,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.832,13.265
2026,S3_S4,east,S4,2026-06-20_S3_S4_47159afc,VWC_3_raw_S4_B,B,3,18,2026-06-20 08:00:00,2026-06-20 17:03:00,23.25,23.25,29.25,9.05,65700.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.832,13.265
2026,S3_S4,east,S4,2026-06-27_S3_S4_dc68d0eb,VWC_1_raw_S4_B,B,1,6,2026-06-27 11:05:00,2026-06-27 16:34:00,8.1667,8.1667,15.9167,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.868,13.302
2026,S3_S4,east,S4,2026-06-27_S3_S4_dc68d0eb,VWC_2_raw_S4_B,B,2,12,2026-06-27 11:05:00,2026-06-27 16:34:00,14.4167,14.4167,25.6667,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.868,13.302
2026,S3_S4,east,S4,2026-06-27_S3_S4_dc68d0eb,VWC_3_raw_S4_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,5.4167,5.4167,,5.4833,33511.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.868,13.302
2026,S3_S4,east,S4,2026-07-05_S3_S4_b3db7964,VWC_1_raw_S4_B,B,1,6,2026-07-05 11:24:00,2026-07-05 18:13:00,10.85,10.85,21.1,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.848,13.218
2026,S3_S4,east,S4,2026-07-05_S3_S4_b3db7964,VWC_2_raw_S4_B,B,2,12,2026-07-05 11:24:00,2026-07-05 18:13:00,9.6,9.6,9.85,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.848,13.218
2026,S3_S4,east,S4,2026-07-05_S3_S4_b3db7964,VWC_3_raw_S4_B,B,3,18,2026-07-05 11:24:00,2026-07-05 18:13:00,10.35,10.35,14.6,6.8167,56650.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.848,13.218
2026,S3_S4,east,S4,2026-07-24_S3_S4_d28f9731,VWC_1_raw_S4_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,23.8333,23.8333,36.8333,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.87,13.195
2026,S3_S4,east,S4,2026-07-24_S3_S4_d28f9731,VWC_2_raw_S4_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,15.5833,15.5833,15.8333,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.87,13.195
2026,S3_S4,east,S4,2026-07-24_S3_S4_d28f9731,VWC_3_raw_S4_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,9.8333,9.8333,10.8333,7.3,34125.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.87,13.195
2026,S3_S4,east,S4,2026-08-14_S3_S4_1912adab,VWC_1_raw_S4_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,7.3333,7.3333,7.5833,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.861,13.359
2026,S3_S4,east,S4,2026-08-14_S3_S4_1912adab,VWC_2_raw_S4_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,8.5833,8.5833,,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.861,13.359
2026,S3_S4,east,S4,2026-08-14_S3_S4_1912adab,VWC_3_raw_S4_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,14.5833,14.5833,15.5833,3.3667,21350.0,False,False,False,False,0.0,BattV_Min_S4_B,0.0,True,ok,0.5,12.861,13.359
2026,S1_S2,west,S1,2026-04-21_S1_S2_001c30f6,VWC_1_raw_S1_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,12.35,12.35,26.6,17.9667,110850.0,True,True,False,False,0.0,BattV_Min_S1_B,0.0,False,unexplained_pre_start_response,0.5,13.435,12.749
2026,S1_S2,west,S2,2026-04-21_S1_S2_001c30f6,VWC_1_raw_S2_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,19.35,19.35,23.35,17.9667,110850.0,True,True,False,False,0.0,BattV_Min_S2_B,0.0,False,unexplained_pre_start_response,0.5,13.325,12.695
2026,S3_S4,east,S3,2026-06-27_S3_S4_dc68d0eb,VWC_3_raw_S3_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,16.1667,16.1667,16.4167,5.4833,33511.0,True,True,False,False,0.0,BattV_Min_S3_B,0.0,False,unexplained_pre_start_response,0.5,12.561,13.275
2026,S3_S4,east,S3,2026-07-24_S3_S4_d28f9731,VWC_1_raw_S3_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,8.8333,8.8333,23.3333,7.3,34125.0,False,False,False,True,0.9167,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.421,13.146
2026,S3_S4,east,S3,2026-07-24_S3_S4_d28f9731,VWC_2_raw_S3_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,8.5833,8.5833,23.3333,7.3,34125.0,False,False,False,True,0.9167,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.421,13.146
2026,S3_S4,east,S3,2026-07-24_S3_S4_d28f9731,VWC_3_raw_S3_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,8.0833,8.0833,23.3333,7.3,34125.0,False,False,False,True,0.9167,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.421,13.146
2026,S3_S4,east,S3,2026-08-14_S3_S4_1912adab,VWC_1_raw_S3_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,4.8333,4.8333,,3.3667,21350.0,False,False,False,True,0.625,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.388,13.325
2026,S3_S4,east,S3,2026-08-14_S3_S4_1912adab,VWC_2_raw_S3_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,5.3333,5.3333,,3.3667,21350.0,False,False,False,True,0.625,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.388,13.325
2026,S3_S4,east,S3,2026-08-14_S3_S4_1912adab,VWC_3_raw_S3_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,4.8333,4.8333,,3.3667,21350.0,False,False,False,True,0.625,BattV_Min_S3_B,0.0,False,possible_battery_or_logger_issue,0.5,13.388,13.325
2026,S3_S4,east,S4,2026-04-21_S3_S4_ed1ed131,VWC_1_raw_S4_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,14.6,14.6,18.6,17.9667,110850.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,13.393,12.781
2026,S3_S4,east,S4,2026-05-21_S3_S4_272f948e,VWC_1_raw_S4_B,B,1,6,2026-05-21 13:27:00,2026-05-21 19:54:00,10.3,10.3,20.3,6.45,59850.0,True,True,False,False,0.0,BattV_Min_S4_B,0.0,False,unexplained_pre_start_response,0.5,13.23,13.366
